* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 10, 1, 1
1408, none, terralith:desert_spires, MONSTER, minecraft:spider, 80, 4, 4
1409, none, terralith:desert_spires, MONSTER, minecraft:zombie, 19, 4, 4
1410, none, terralith:desert_spires, MONSTER, minecraft:zombie_villager, 10, 1, 1
1411, none, terralith:desert_spires, MONSTER, minecraft:skeleton, 80, 4, 4
1412, none, terralith:desert_spires, MONSTER, minecraft:creeper, 80, 4, 4
1413, none, terralith:desert_spires, MONSTER, minecraft:slime, 80, 4, 4
1414, none, terralith:desert_spires, MONSTER, minecraft:enderman, 5, 1, 4
1415, none, terralith:desert_spires, MONSTER, minecraft:witch, 5, 1, 1
1416, none, terralith:desert_spires, MONSTER, minecraft:husk, 80, 4, 4
1417, none, terralith:desert_spires, MONSTER, embers:ancient_golem, 15, 1, 1
1418, none, terralith:desert_spires, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1419, none, terralith:desert_spires, MONSTER, alexsmobs:guster, 35, 1, 2
1420, none, terralith:desert_spires, MONSTER, alexsmobs:farseer, 30, 1, 1
1421, none, terralith:desert_spires, MONSTER, alexsmobs:murmur, 10, 1, 1
1422, none, terralith:desert_spires, MONSTER, iceandfire:troll, 40, 1, 3
1423, none, terralith:desert_spires, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1424, none, terralith:desert_spires, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1425, none, terralith:desert_spires, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1426, none, terralith:desert_spires, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1427, none, terralith:desert_spires, CREATURE, minecraft:rabbit, 10, 2, 3
1428, none, terralith:desert_spires, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1429, none, terralith:desert_spires, CREATURE, alexsmobs:roadrunner, 10, 2, 2
1430, none, terralith:desert_spires, CREATURE, alexsmobs:sunbird, 10, 1, 1
1431, none, terralith:desert_spires, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
1432, none, terralith:desert_spires, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
1433, none, terralith:desert_spires, CREATURE, iceandfire:hippogryph, 10, 1, 1
1434, none, terralith:desert_spires, AMBIENT, minecraft:bat, 10, 8, 8
1435, none, terralith:desert_spires, AMBIENT, alexsmobs:fly, 10, 2, 3
1436, none, terralith:desert_spires, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1437, none, terralith:desert_spires, AMBIENT, alexsmobs:jerboa, 12, 1, 3
1438, none, terralith:desert_spires, AMBIENT, alexsmobs:rain_frog, 10, 1, 3
1439, none, terralith:desert_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1440, none, terralith:desert_spires, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1441, none, terralith:desert_spires, WATER_AMBIENT, alexsmobs:triops, 10, 2, 6
1442, none, minecraft:dripstone_caves, MONSTER, minecraft:spider, 80, 4, 4
1443, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie, 80, 4, 4
1444, none, minecraft:dripstone_caves, MONSTER, minecraft:zombie_villager, 10, 1, 1
1445, none, minecraft:dripstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
1446, none, minecraft:dripstone_caves, MONSTER, minecraft:creeper, 80, 4, 4
1447, none, minecraft:dripstone_caves, MONSTER, minecraft:slime, 80, 4, 4
1448, none, minecraft:dripstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
1449, none, minecraft:dripstone_caves, MONSTER, minecraft:witch, 5, 1, 1
1450, none, minecraft:dripstone_caves, MONSTER, minecraft:drowned, 80, 4, 4
1451, none, minecraft:dripstone_caves, MONSTER, embers:ancient_golem, 15, 1, 1
1452, none, minecraft:dripstone_caves, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1453, none, minecraft:dripstone_caves, MONSTER, alexsmobs:rocky_roller, 60, 1, 1
1454, none, minecraft:dripstone_caves, MONSTER, alexsmobs:farseer, 30, 1, 1
1455, none, minecraft:dripstone_caves, MONSTER, alexsmobs:murmur, 10, 1, 1
1456, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1457, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1458, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1459, none, minecraft:dripstone_caves, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1460, none, minecraft:dripstone_caves, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1461, none, minecraft:dripstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
1462, none, minecraft:dripstone_caves, AMBIENT, alexsmobs:fly, 10, 2, 3
1463, none, minecraft:dripstone_caves, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1464, none, minecraft:dripstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1465, none, minecraft:dripstone_caves, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1466, none, minecraft:dripstone_caves, RATS_RATS, rats:rat, 80, 1, 3
1467, none, deeperdarker:echoing_forest, MONSTER, deeperdarker:sculk_snapper, 10, 1, 2
1468, none, deeperdarker:echoing_forest, MONSTER, deeperdarker:shattered, 17, 2, 5
1469, none, deeperdarker:echoing_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
1470, none, deeperdarker:echoing_forest, MONSTER, alexsmobs:skreecher, 10, 1, 1
1471, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:spider, 80, 4, 4
1472, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:zombie, 80, 4, 4
1473, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
1474, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
1475, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:creeper, 80, 4, 4
1476, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:slime, 80, 4, 4
1477, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:enderman, 5, 1, 4
1478, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:witch, 5, 1, 1
1479, extreme_hills, terralith:emerald_peaks, MONSTER, embers:ancient_golem, 15, 1, 1
1480, extreme_hills, terralith:emerald_peaks, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1481, extreme_hills, terralith:emerald_peaks, MONSTER, alexsmobs:farseer, 30, 1, 1
1482, extreme_hills, terralith:emerald_peaks, MONSTER, alexsmobs:murmur, 10, 1, 1
1483, extreme_hills, terralith:emerald_peaks, MONSTER, iceandfire:dread_lich, 10, 1, 1
1484, extreme_hills, terralith:emerald_peaks, MONSTER, iceandfire:troll, 40, 1, 3
1485, extreme_hills, terralith:emerald_peaks, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1486, extreme_hills, terralith:emerald_peaks, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1487, extreme_hills, terralith:emerald_peaks, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1488, extreme_hills, terralith:emerald_peaks, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1489, extreme_hills, terralith:emerald_peaks, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1490, extreme_hills, terralith:emerald_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
1491, extreme_hills, terralith:emerald_peaks, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
1492, extreme_hills, terralith:emerald_peaks, CREATURE, quark:shiba, 40, 1, 3
1493, extreme_hills, terralith:emerald_peaks, CREATURE, iceandfire:hippogryph, 10, 1, 1
1494, extreme_hills, terralith:emerald_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1495, extreme_hills, terralith:emerald_peaks, AMBIENT, alexsmobs:fly, 10, 2, 3
1496, extreme_hills, terralith:emerald_peaks, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1497, extreme_hills, terralith:emerald_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1498, extreme_hills, terralith:emerald_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1499, the_end, minecraft:end_barrens, MONSTER, minecraft:enderman, 5, 4, 4
1500, the_end, minecraft:end_barrens, MONSTER, alexsmobs:farseer, 30, 1, 1
1501, the_end, minecraft:end_barrens, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1502, the_end, minecraft:end_barrens, CREATURE, alexsmobs:endergrade, 10, 2, 6
1503, the_end, minecraft:end_barrens, CREATURE, alexsmobs:spectre, 10, 1, 2
1504, the_end, minecraft:end_barrens, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1505, the_end, minecraft:end_barrens, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
1506, the_end, minecraft:end_highlands, MONSTER, minecraft:enderman, 5, 4, 4
1507, the_end, minecraft:end_highlands, MONSTER, alexsmobs:farseer, 30, 1, 1
1508, the_end, minecraft:end_highlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1509, the_end, minecraft:end_highlands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1510, the_end, minecraft:end_highlands, CREATURE, alexsmobs:spectre, 10, 1, 2
1511, the_end, minecraft:end_highlands, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1512, the_end, minecraft:end_highlands, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
1513, the_end, minecraft:end_midlands, MONSTER, minecraft:enderman, 5, 4, 4
1514, the_end, minecraft:end_midlands, MONSTER, alexsmobs:farseer, 30, 1, 1
1515, the_end, minecraft:end_midlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1516, the_end, minecraft:end_midlands, CREATURE, alexsmobs:endergrade, 10, 2, 6
1517, the_end, minecraft:end_midlands, CREATURE, alexsmobs:spectre, 10, 1, 2
1518, the_end, minecraft:end_midlands, CREATURE, alexsmobs:enderiophage, 10, 2, 2
1519, the_end, minecraft:end_midlands, CREATURE, alexsmobs:cosmaw, 10, 1, 2
1520, the_end, minecraft:end_midlands, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
1521, badlands, minecraft:eroded_badlands, MONSTER, minecraft:spider, 80, 4, 4
1522, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie, 80, 4, 4
1523, badlands, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
1524, badlands, minecraft:eroded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
1525, badlands, minecraft:eroded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
1526, badlands, minecraft:eroded_badlands, MONSTER, minecraft:slime, 80, 4, 4
1527, badlands, minecraft:eroded_badlands, MONSTER, minecraft:enderman, 5, 1, 4
1528, badlands, minecraft:eroded_badlands, MONSTER, minecraft:witch, 5, 1, 1
1529, badlands, minecraft:eroded_badlands, MONSTER, embers:ancient_golem, 15, 1, 1
1530, badlands, minecraft:eroded_badlands, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1531, badlands, minecraft:eroded_badlands, MONSTER, alexsmobs:farseer, 30, 1, 1
1532, badlands, minecraft:eroded_badlands, MONSTER, alexsmobs:murmur, 10, 1, 1
1533, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1534, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1535, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1536, badlands, minecraft:eroded_badlands, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1537, badlands, minecraft:eroded_badlands, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1538, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:roadrunner, 10, 2, 2
1539, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
1540, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:emu, 20, 2, 5
1541, badlands, minecraft:eroded_badlands, CREATURE, alexsmobs:kangaroo, 25, 3, 5
1542, badlands, minecraft:eroded_badlands, CREATURE, iceandfire:hippogryph, 10, 1, 1
1543, badlands, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
1544, badlands, minecraft:eroded_badlands, AMBIENT, alexsmobs:fly, 10, 2, 3
1545, badlands, minecraft:eroded_badlands, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1546, badlands, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1547, badlands, minecraft:eroded_badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1548, badlands, minecraft:eroded_badlands, RATS_RATS, rats:rat, 80, 1, 3
1549, forest, minecraft:flower_forest, MONSTER, minecraft:spider, 80, 4, 4
1550, forest, minecraft:flower_forest, MONSTER, minecraft:zombie, 80, 4, 4
1551, forest, minecraft:flower_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1552, forest, minecraft:flower_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1553, forest, minecraft:flower_forest, MONSTER, minecraft:creeper, 80, 4, 4
1554, forest, minecraft:flower_forest, MONSTER, minecraft:slime, 80, 4, 4
1555, forest, minecraft:flower_forest, MONSTER, minecraft:enderman, 5, 1, 4
1556, forest, minecraft:flower_forest, MONSTER, minecraft:witch, 5, 1, 1
1557, forest, minecraft:flower_forest, MONSTER, embers:ancient_golem, 15, 1, 1
1558, forest, minecraft:flower_forest, MONSTER, rats:pied_piper, 25, 1, 1
1559, forest, minecraft:flower_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1560, forest, minecraft:flower_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
1561, forest, minecraft:flower_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
1562, forest, minecraft:flower_forest, MONSTER, iceandfire:troll, 40, 1, 3
1563, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1564, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1565, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1566, forest, minecraft:flower_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1567, forest, minecraft:flower_forest, CREATURE, minecraft:sheep, 12, 4, 4
1568, forest, minecraft:flower_forest, CREATURE, minecraft:pig, 10, 4, 4
1569, forest, minecraft:flower_forest, CREATURE, minecraft:chicken, 10, 4, 4
1570, forest, minecraft:flower_forest, CREATURE, minecraft:cow, 10, 4, 4
1571, forest, minecraft:flower_forest, CREATURE, minecraft:rabbit, 10, 2, 3
1572, forest, minecraft:flower_forest, CREATURE, hexerei:crow, 20, 2, 5
1573, forest, minecraft:flower_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1574, forest, minecraft:flower_forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
1575, forest, minecraft:flower_forest, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
1576, forest, minecraft:flower_forest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1577, forest, minecraft:flower_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1578, forest, minecraft:flower_forest, CREATURE, alexsmobs:hummingbird, 19, 7, 7
1579, forest, minecraft:flower_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1580, forest, minecraft:flower_forest, CREATURE, alexsmobs:crow, 10, 3, 5
1581, forest, minecraft:flower_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1582, forest, minecraft:flower_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
1583, forest, minecraft:flower_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1584, forest, minecraft:flower_forest, AMBIENT, minecraft:bat, 10, 8, 8
1585, forest, minecraft:flower_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1586, forest, minecraft:flower_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1587, forest, minecraft:flower_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1588, forest, minecraft:flower_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1589, forest, minecraft:flower_forest, RATS_RATS, rats:rat, 80, 1, 3
1590, forest, minecraft:forest, MONSTER, minecraft:spider, 80, 4, 4
1591, forest, minecraft:forest, MONSTER, minecraft:zombie, 80, 4, 4
1592, forest, minecraft:forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1593, forest, minecraft:forest, MONSTER, minecraft:skeleton, 80, 4, 4
1594, forest, minecraft:forest, MONSTER, minecraft:creeper, 80, 4, 4
1595, forest, minecraft:forest, MONSTER, minecraft:slime, 80, 4, 4
1596, forest, minecraft:forest, MONSTER, minecraft:enderman, 5, 1, 4
1597, forest, minecraft:forest, MONSTER, minecraft:witch, 5, 1, 1
1598, forest, minecraft:forest, MONSTER, embers:ancient_golem, 15, 1, 1
1599, forest, minecraft:forest, MONSTER, rats:pied_piper, 25, 1, 1
1600, forest, minecraft:forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1601, forest, minecraft:forest, MONSTER, alexsmobs:farseer, 30, 1, 1
1602, forest, minecraft:forest, MONSTER, alexsmobs:murmur, 10, 1, 1
1603, forest, minecraft:forest, MONSTER, iceandfire:troll, 40, 1, 3
1604, forest, minecraft:forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1605, forest, minecraft:forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1606, forest, minecraft:forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1607, forest, minecraft:forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1608, forest, minecraft:forest, CREATURE, minecraft:sheep, 12, 4, 4
1609, forest, minecraft:forest, CREATURE, minecraft:pig, 10, 4, 4
1610, forest, minecraft:forest, CREATURE, minecraft:chicken, 10, 4, 4
1611, forest, minecraft:forest, CREATURE, minecraft:cow, 10, 4, 4
1612, forest, minecraft:forest, CREATURE, minecraft:wolf, 10, 4, 4
1613, forest, minecraft:forest, CREATURE, hexerei:crow, 20, 2, 5
1614, forest, minecraft:forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1615, forest, minecraft:forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
1616, forest, minecraft:forest, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
1617, forest, minecraft:forest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1618, forest, minecraft:forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1619, forest, minecraft:forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1620, forest, minecraft:forest, CREATURE, alexsmobs:crow, 10, 3, 5
1621, forest, minecraft:forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
1622, forest, minecraft:forest, CREATURE, alexsmobs:skunk, 10, 1, 2
1623, forest, minecraft:forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1624, forest, minecraft:forest, AMBIENT, minecraft:bat, 10, 8, 8
1625, forest, minecraft:forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1626, forest, minecraft:forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1627, forest, minecraft:forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1628, forest, minecraft:forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1629, forest, minecraft:forest, RATS_RATS, rats:rat, 80, 1, 3
1630, forest, terralith:forested_highlands, MONSTER, minecraft:spider, 80, 4, 4
1631, forest, terralith:forested_highlands, MONSTER, minecraft:zombie, 80, 4, 4
1632, forest, terralith:forested_highlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
1633, forest, terralith:forested_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
1634, forest, terralith:forested_highlands, MONSTER, minecraft:creeper, 80, 4, 4
1635, forest, terralith:forested_highlands, MONSTER, minecraft:slime, 80, 4, 4
1636, forest, terralith:forested_highlands, MONSTER, minecraft:enderman, 5, 1, 4
1637, forest, terralith:forested_highlands, MONSTER, minecraft:witch, 5, 1, 1
1638, forest, terralith:forested_highlands, MONSTER, embers:ancient_golem, 15, 1, 1
1639, forest, terralith:forested_highlands, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1640, forest, terralith:forested_highlands, MONSTER, alexsmobs:farseer, 30, 1, 1
1641, forest, terralith:forested_highlands, MONSTER, alexsmobs:murmur, 10, 1, 1
1642, forest, terralith:forested_highlands, MONSTER, iceandfire:troll, 40, 1, 3
1643, forest, terralith:forested_highlands, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1644, forest, terralith:forested_highlands, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1645, forest, terralith:forested_highlands, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1646, forest, terralith:forested_highlands, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1647, forest, terralith:forested_highlands, CREATURE, minecraft:sheep, 12, 4, 4
1648, forest, terralith:forested_highlands, CREATURE, minecraft:pig, 10, 4, 4
1649, forest, terralith:forested_highlands, CREATURE, minecraft:chicken, 10, 4, 4
1650, forest, terralith:forested_highlands, CREATURE, minecraft:cow, 10, 4, 4
1651, forest, terralith:forested_highlands, CREATURE, minecraft:horse, 10, 1, 3
1652, forest, terralith:forested_highlands, CREATURE, minecraft:donkey, 10, 1, 3
1653, forest, terralith:forested_highlands, CREATURE, minecraft:wolf, 10, 4, 4
1654, forest, terralith:forested_highlands, CREATURE, hexerei:crow, 20, 2, 5
1655, forest, terralith:forested_highlands, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
1656, forest, terralith:forested_highlands, CREATURE, crittersandcompanions:ferret, 10, 2, 3
1657, forest, terralith:forested_highlands, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
1658, forest, terralith:forested_highlands, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
1659, forest, terralith:forested_highlands, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1660, forest, terralith:forested_highlands, CREATURE, alexsmobs:raccoon, 10, 2, 4
1661, forest, terralith:forested_highlands, CREATURE, alexsmobs:crow, 10, 3, 5
1662, forest, terralith:forested_highlands, CREATURE, alexsmobs:banana_slug, 14, 2, 3
1663, forest, terralith:forested_highlands, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1664, forest, terralith:forested_highlands, CREATURE, iceandfire:hippogryph, 10, 1, 1
1665, forest, terralith:forested_highlands, AMBIENT, minecraft:bat, 10, 8, 8
1666, forest, terralith:forested_highlands, AMBIENT, alexsmobs:fly, 10, 2, 3
1667, forest, terralith:forested_highlands, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1668, forest, terralith:forested_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1669, forest, terralith:forested_highlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1670, none, alexscaves:forlorn_hollows, MONSTER, alexscaves:underzealot, 80, 1, 1
1671, none, alexscaves:forlorn_hollows, MONSTER, alexscaves:corrodent, 80, 3, 4
1672, none, alexscaves:forlorn_hollows, MONSTER, alexscaves:vesper, 60, 2, 3
1673, none, alexscaves:forlorn_hollows, MONSTER, alexsmobs:farseer, 30, 1, 1
